epoch,loss_kruskal,val_loss_kruskal,rand_kruskal,val_rand_kruskal
730,0.22762008,0.6755331,0.14298067632850242,0.43126690821256036
740,0.3060352,0.6937884,0.1585253623188406,0.4142065217391305
750,0.28433827,0.6763493,0.10520652173913043,0.38276570048309183
760,0.4651916,0.6720459,0.09358695652173912,0.4038804347826087
770,0.47539154,0.68463546,0.10060024154589373,0.3806497584541063
780,0.46113625,0.6729528,0.12300362318840578,0.40640338164251205
790,0.30290708,0.648155,0.11607729468599035,0.38612077294685987
800,0.47790805,0.6530229,0.10556642512077297,0.3728961352657005
810,0.23734781,0.68781406,0.09694082125603865,0.38120410628019324
820,0.32562143,0.67869854,0.1498659420289855,0.3740990338164252
830,0.4603396,0.6828569,0.10290821256038647,0.40869444444444447
840,0.34877285,0.66652346,0.12033333333333333,0.37397222222222226
850,0.37107593,0.6835561,0.14156038647342997,0.39225
860,0.32367498,0.69064367,0.11619082125603863,0.41311473429951684
870,0.20289859,0.6816165,0.09354710144927537,0.37344444444444447
880,0.44454327,0.68637055,0.09891787439613528,0.41509178743961356
890,0.2549585,0.6709415,0.10282004830917875,0.3706316425120773
900,0.38104492,0.72315633,0.20845048309178743,0.4079601449275362
910,0.3311568,0.68899745,0.09906763285024156,0.39348792270531396
920,0.5632347,0.70069456,0.12046014492753623,0.41754710144927537
930,0.33519858,0.70522004,0.09426811594202898,0.40886231884057966
940,0.23732238,0.71367407,0.08722705314009661,0.400177536231884
950,0.35104793,0.69100004,0.08703260869565219,0.4078719806763285
960,0.28432685,0.69204754,0.12042270531400967,0.40607971014492755
970,0.2920832,0.7007267,0.10809420289855072,0.4017487922705314
980,0.31014723,0.6871737,0.08978502415458936,0.39556521739130435
990,0.24662924,0.6837796,0.12241666666666666,0.423012077294686
1000,0.26690367,0.6980532,0.09358333333333334,0.4138176328502416
